Time;Urban, 9m;Urban, 13m;Coach, 13m;Urban, 13m, double deck;Coach, 13m, double deck;Urban, 18m;Target speed, city;Target speed, coach
;47.3;41.1248;64;47.3;56.0206;47.3;47.3;54
;47.3;41.4;64;47.3;57.9992;47.3;47.3;54
;47.3;41.4;64;47.3;59.8796;47.3;47.3;54
;47.3;41.4;64;47.3;61.6964;47.3;47.3;54
;47.3;41.4;64;47.3;63.2982;47.3;47.3;54
;47.3;41.4;63.9448;47.3;64;47.3;47.3;54
;47.3;41.4;63.2693;47.3;64;47.3;47.3;53.8788
;47.3;41.4;61.9884;47.3;64;47.3;47.3;34
;47.3;41.4;60.7441;47.3;64;47.3;47.3;34
;47.3;41.4;59.6515;47.3;64;47.3;47.3;34
;47.3;41.4;59.0713;47.3;64;47.3;47.3;34
;47.3;41.4;59;47.3;64;47.3;47.3;34
;47.3;41.4;59;47.3;64;47.3;47.3;8.7822
;47.3;41.4;59.2527;47.3;64;47.3;47.3;0
;47.3;41.4;60.4122;47.3;64;47.3;47.3;0
;47.3;39.8655;62.219;47.3;64;47.3;47.3;0
;47.3;36.5311;63.5595;47.3;63.616;47.3;47.3;0
;47.3;32.9311;64;47.3;62.703;47.3;47.3;0
;47.3;29.3311;64;47.3;61.6075;47.3;47.3;0
;47.3;25.7311;64;47.3;60.5431;47.3;47.3;0
;47.3;22.1311;64;47.3;59.5648;47.3;47.3;0
;47.3;18.5311;64;47.3;59.0422;47.3;47.3;0
;47.3;14.9311;64;47.3;59;47.3;47.3;0
;47.3;11.3311;64;47.3;59;47.3;47.3;0
;47.3;7.7443;64;47.3;59.4279;47.3;47.3;0
;47.3;4.2655;64;47.3;60.759;47.3;47.3;0
;47.3;1.2868;64;47.3;62.5444;47.3;47.3;0
;47.3;0;64;47.3;63.7133;47.3;47.3;0
;47.3;0;64;47.3;64;47.3;47.3;0
;47.3;0;64;47.3;64;47.3;47.3;0
;47.3;0;64;46.6762;64;47.3;47.3;0
;47.3;0;64;44.2523;64;47.3;47.3;0
;47.3;0;64;40.6523;64;47.3;47.3;0
;47.3;0;64;37.0523;64;47.3;47.3;0
;47.3;0;63.5433;33.4523;64;47.3;47.3;0
;47.3;1.5111;62.3663;29.8523;64;47.3;47.3;0
;47.3;4.8222;60.7359;26.2523;64;47.3;47.3;0
;47.3;8.4222;58.7776;22.6523;64;47.3;47.3;0
;47.3;12.0222;56.4658;19.0523;64;47.3;47.3;0
;47.3;15.6222;53.6778;15.4523;64;47.3;47.3;0
;47.3;19.2222;50.379;11.8523;64;47.3;47.3;0
;47.3;22.8158;46.8045;8.2523;64;47.3;47.3;0
;47.044;26.1169;43.2045;4.7578;64;47.3;47.3;0
;44.9902;29.0073;39.6045;1.5316;63.7027;47.3;47.3;0
;41.3947;31.3715;36.0045;0;62.9172;45.7164;47.3;0
;37.7992;33.2259;34.1022;0;61.9487;42.3383;47.3;0
;34.2037;34.9718;34;0;60.9953;38.7492;47.3;0
;30.6081;36.7229;32.5731;0;59.96;35.1602;47.3;0
;27.0126;38.487;29.3516;0;58.3064;31.5711;47.3;0
;23.4171;40.2646;25.7624;0;55.8991;27.9821;47.3;0
;19.8216;42.0662;22.1733;0;52.9963;24.393;47.3;0
;16.226;43.9152;18.5841;0;49.6182;20.804;47.3;0
;12.6305;45.8181;14.9949;0;46.0268;17.2149;47.3;7.417
;9.035;47.0409;11.4058;0.5111;42.4268;13.6258;47.3;10
;5.5234;47.3;7.8494;2.8222;38.8268;10.0368;47.3;10
;2.105;47.3;4.3713;6.4222;35.5637;6.4922;47.3;10
;0.2002;47.3;1.3275;10.0222;34.0503;3.069;47.3;10
;0;47.3;0;13.6222;33.9143;0.698;19.7318;10
;0;47.3;0;17.2222;32.034;0;0;10
;0;47.3;0;20.8222;28.4448;0;0;10
;0;47.3;0;24.4222;24.8556;0;0;10
;0;47.3;0;27.9672;21.2665;0;0;10
;0;47.3;0;31.3775;17.6773;0;0;10
;0;47.3;0;34.2214;14.0881;0;0;10
;0;47.3;0;35.4;10.499;0;0;10
;0.1486;47.3;0;35.4;6.9624;0;0;10
;2.0971;47.3;0;35.4;3.5041;0;0;10
;5.6971;47.3;0;35.4;0.8939;1.4091;27.7124;10
;9.2971;47.3;0;35.4;0;4.6182;35.4;10
;12.8971;47.3;0;35.4;0;8.2182;35.4;10
;16.4971;47.3;0;35.4;0;11.8182;35.4;10
;20.0971;47.3;0;35.4;0;15.3549;35.4;10
;23.642;47.3;0;35.4;0;18.8573;35.4;10
;27.0515;47.3;0;35.4;0;22.359;35.4;10
;30.2847;47.3;0;35.4;0;25.7263;35.4;10
;33.0147;47.3;0;35.4;0;28.9126;35.4;10
;34.7881;47.3;0;35.4;0;31.71;35.4;10
;35.4;47.3;0;35.4;0;34.0359;35.4;10
;35.4;47.3;0;35.4;0;35.2597;35.4;10
;35.4;47.3;0;35.4;0;35.4;35.4;10
;35.4;47.3;0;35.4;0;35.4;35.4;10
;35.4;47.3;0;35.4;0;35.4;35.4;10
;35.4;47.3;0;35.4;0;35.4;35.4;10
;35.4;47.3;0;35.4;0;35.4;35.4;10
;35.4;47.3;0;35.4;0;35.4;35.4;10
;35.4;47.3;0;35.4;0;35.4;35.4;10
;35.4;47.3;0;35.4;0;35.4;35.4;10
;35.4;47.3;0;34.0757;0;35.4;35.4;10
;35.4;47.3;0;30.9513;0;35.4;35.4;10
;35.4;47.3;0;27.3513;0;35.4;35.4;10
;35.4;47.3;0;23.7513;0;35.4;35.4;10
;35.4;47.3;0;20.1513;0;35.4;35.4;10
;35.4;47.3;0;17.3257;0;35.4;35.4;10
;35.4;47.3;0;17.4781;0;35.4;35.4;10
;35.4;47.3;0;20.4563;0;35.4;35.4;10
;35.4;47.3;0;23.8893;0;35.4;35.4;10
;35.4;47.3;0.4077;25.6112;0;35.4;35.4;10
;35.4;47.3;2.6154;25.7;0;35.4;35.4;10
;35.4;47.3;6.2154;25.7;0;35.4;35.4;10
;34.441;46.2053;9.8154;25.7;0;35.4;35.4;10
;31.6819;43.3106;13.4154;25.7;0;35.4;35.4;10
;28.0819;39.7106;17.0154;25.7;0;33.6488;35.4;10
;24.4819;36.1106;19.4077;25.7;0;30.0976;35.4;10.1337
;20.8819;32.5106;20;25.7;0;26.4976;35.4;15
;17.691;28.9106;20;25.7;0;22.8976;35.4;15
;16.9075;25.3106;20;25.7;0;19.315;35.4;15
;19.3151;21.7106;20;25.7;0;17.2852;24.9746;15
;22.8732;18.1106;20;25.7;0.8625;18.838;25.7;15
;25.1657;14.5106;20;24.0638;3.5249;22.438;25.7;15
;25.7;10.9106;20;20.681;7.1249;24.969;25.7;15
;25.7;7.3452;20;17.1878;10.7249;25.7;25.7;15
;25.7;3.8748;20;13.6946;14.3249;25.7;25.7;15
;25.7;1.0848;20;10.2014;17.9249;25.7;25.7;15
;25.7;0;20;6.7592;19.8625;25.7;25.7;15
;25.7;0;20;3.3996;20;25.7;25.7;15
;25.7;0;20;0.8679;20;25.7;25.7;15
;25.7;0;20;0;20;25.7;25.7;15
;25.7;0;20;0;20;25.7;25.7;15
;25.7;0;20;0;20;25.7;25.7;15
;25.7;0;20;0;20;25.7;25.7;15
;24.6174;0;20;0;20;25.7;25.7;15
;21.7883;0;20;0;20;24.8489;25.7;18.0479
;18.2951;1.0148;20;0;20;22.2512;25.7;21
;14.8019;3.8296;20;0;20;18.758;25.7;21
;11.3088;7.4296;20;0;20;15.2648;25.7;21
;7.8156;11.0296;20;0;20;11.7716;25.7;21
;4.4341;14.5697;20;0;20;8.2923;25.7;21
;1.3996;17.7997;20;0;20;4.8955;25.7;21
;0;20.608;20;0.8612;20;1.6158;24.9569;21
;0;22.9112;20;3.5223;20;0;0;21
;0;24.9108;20;7.1223;20;0;0;21
;0;27.1283;20;10.7223;20;0;0;21
;0;29.4543;20;14.3223;20;0;0;21
;0;31.3683;20;17.9223;20;0;0;21
;0;33.0094;20;21.5223;20;0;0;21
;0;34.6299;20;25.1165;20;0;0;21
;0;35.4;20;28.6143;20;0;0;21
;0;35.4;20;31.5441;20;0;0;21
;0;35.4;20;32.8351;20;0;0;21
;0;35.4;20;32.9;20;0;0;21
;0.2588;35.4;20;32.9;20;0;0;21
;2.3175;35.4;20;32.9;20;0.052;0.9512;21
;5.9175;35.4;20;32.9;20;1.9041;32.9;21
;9.5175;35.4;20;32.9;20;5.5041;32.9;21
;13.1175;35.4;20;32.9;20;9.1041;32.9;21
;16.7175;35.4;20;32.9;20;12.7041;32.9;21
;20.3104;35.4;20;32.9;20;16.0799;32.9;21
;23.7164;35.4;20;32.9;20;19.4428;32.9;21
;26.7513;35.4;20;32.9;20;22.7246;32.9;21
;29.3906;35.4;20;32.9;20;25.583;32.9;21
;31.405;35.4;20;32.9;20;28.3474;32.9;21
;32.5511;35.4;20;32.9;20;30.7761;32.9;21
;32.9;35.4;20;32.9;20;32.3472;32.9;21
;32.9;35.4;20;32.9;20;32.8951;32.9;21
;32.9;35.4;20;32.9;20;32.9;32.9;21
;32.9;35.4;20;32.9;20;32.9;32.9;21
;32.9;35.1563;20;32.9;20;32.9;32.9;21
;32.9;33.1126;20;32.9;20;32.9;32.9;21
;32.9;29.5126;20;32.9;20;32.9;32.9;21
;32.9;25.9126;20;32.9;20;32.9;32.9;21
;32.9;22.3126;20;32.9;20;32.9;32.9;21
;32.9;18.7321;20;32.9;20;32.9;32.9;21
;32.9;17.2457;20;32.9;20;32.9;32.9;21
;32.9;19.3278;20;32.9;20;32.9;32.9;21
;32.9;22.8771;20;32.9;20;32.9;32.9;21
;32.9;25.1692;20;32.9;20;32.9;32.9;21
;32.9;25.7;20;32.9;20;32.9;32.9;21
;32.9;25.7;20;32.9;20;32.9;32.9;21
;32.9;25.7;20;32.9;20;32.9;32.9;21
;32.9;25.7;20;32.9;20;32.9;32.9;21
;32.9;25.7;20;32.9;20;32.9;32.9;21
;32.9;25.7;20;32.9;20;32.9;32.9;21
;32.9;25.7;20;32.9;20;32.9;32.9;21
;32.9;25.7;20;32.9;20;32.9;32.9;21
;32.9;25.7;20;32.9;20;32.9;32.9;21
;32.9;25.7;20;32.9;20;32.9;32.9;21
;32.9;25.7;20;32.9;20;32.9;32.9;21
;32.9;24.5692;20;32.9;20;32.9;32.9;21
;32.9;21.696;20;32.0546;20;32.9;32.9;21
;32.9;18.2113;20;29.4092;20;32.9;32.9;21
;32.9;14.7267;20;25.8092;20;32.9;32.9;21
;32.9;11.242;20;22.2092;20;32.9;32.9;21
;32.9;7.7604;20;18.6092;20;32.9;32.9;21
;32.9;4.3885;20;15.0092;20;32.9;32.9;21
;32.9;1.3779;20;11.4092;20;32.9;32.9;21
;32.9;0;20;7.8153;20;32.9;32.9;21
;32.9;0;20;4.3351;20;32.9;32.9;21
;32.9;0;20;1.3243;20;32.9;32.9;21
;32.9;0;20;0;20;32.9;32.9;21
;32.9;0;20;0;20;32.9;32.9;21
;32.7692;0;20;0;20;32.9;32.9;21
;30.8593;0;20;0;20;32.9;32.9;21
;27.301;0;20;0;20;31.2406;32.9;21
;23.7427;0;20;0;20;27.8385;32.9;21
;20.1844;0;20;0;20;24.3532;32.9;21
;16.6261;0;20;0;20;20.8678;32.9;21
;13.0679;0;20;0;20;17.3825;32.9;21
;9.5096;0.2809;20;0;20;13.8972;32.9;21
;6.0239;2.3618;20;0;20;10.4118;32.9;21
;2.6151;5.9618;20;0;20;6.9728;32.9;21
;0.4564;9.5618;20;0;20;3.6147;32.9;21
;0;13.1618;20;0;20;0.9765;19.3332;21
;0;16.4158;20;0;20;0;0;21
;0;19.0326;20;0;20;0;0;21
;0;21.3301;20;0;20;0;0;21
;0;23.2223;20;0.0264;20;0;0;21
;0;24.7772;20;1.8528;20;0;0;21
;0;26.5188;20;5.4528;20;0;0;21
;0;28.5447;20;9.0528;20;0;0;21
;0;30.478;20;12.6528;20;0;0;21
;0;31.813;20;16.2528;20;0;0;21
;0;32.5982;20;19.8528;20;0;0;21
;0;32.9;20;23.4528;20;0;0;21
;0;32.9;20;27.0192;20;0;0;23.513
;0;32.9;20;30.4765;20;0;0;25
;0;32.9;20;33.7333;20;0;0;25
;0;32.9;20;35.3496;20;0;0;25
;0;32.9;20;35.4;20;0;0;25
;0.9574;32.9;20;35.4;20;0;0;25
;3.7148;32.9;20;35.4;20;0.3823;7.5177;25
;7.3148;32.9;20;35.4;20;2.5645;35.4;25
;10.9148;32.9;20;35.4;20;6.1645;35.4;25
;14.5148;32.9;20;35.4;20;9.7645;35.4;25
;18.1148;32.9;20;35.4;20;13.3645;35.4;25
;21.7148;32.9;20;35.4;20;16.9645;35.4;25
;25.3071;32.9;20;35.4;20;20.5645;35.4;25
;28.8224;32.9;20;35.4;20;24.1645;35.4;25
;32.1934;32.9;20;35.4;20;27.7156;35.4;25
;34.6208;32.9;20;35.1902;20;31.1395;35.4;25
;35.4;32.9;20;33.1804;20;34.1061;35.4;25
;35.4;32.9;20;29.5837;20;35.4;35.4;25
;35.4;32.9;20;27.1434;20;35.4;35.4;25
;35.4;32.9;20;26.5006;20;35.4;35.4;25
;35.4;32.9;20;27.1939;20;35.4;35.4;25
;35.4;32.9;20;28.7;20;35.4;35.4;25
;35.4;32.9;20;30.4046;20;35.4;35.4;25
;35.4;32.9;20;32.2824;20;35.4;35.4;25
;35.4;32.9;20;34.3755;20;35.4;35.4;25
;35.4;32.9;20.5;36.0911;20;35.4;35.4;25
;35.4;32.9;21;36.7;20;35.4;35.4;25
;35.4;32.9;21;36.7;20;35.4;35.4;25
;34.2593;32.9;21;36.7;20;35.4;35.4;25
;31.3185;32.9;21;36.7;20;34.8344;35.4;25
;28.0076;32.9;21;36.7;20;32.4687;35.4;25
;26.4983;32.9;21;36.7;20;28.883;35.4;25
;26.634;32.9;21;36.7;20;26.7986;28.0237;25
;27.0731;32.9;21;36.7;20;26.5702;28.5259;25
;27.7192;32.9;21;36.7;20;27.0338;36.7;25
;28.4533;32.4176;21;36.7;20;27.8711;36.7;24.1376
;29.2971;30.1353;21;36.7;20.5;28.8028;36.7;23
;30.2855;26.5353;21;36.7;21;29.8311;36.7;23
;31.4622;22.9353;21;36.7;21;30.9883;36.7;23
;32.8597;19.3353;21;36.7;21;32.3171;36.7;23
;34.5196;15.7353;21;36.7;21;33.8485;36.7;23
;36.0606;12.1353;21;36.7;21;35.5304;36.7;23
;36.7;8.5462;21;36.7;21;36.5465;36.7;23
;36.7;5.043;21;36.7;21;36.7;36.7;23
;36.7;1.6644;21;36.7;21;36.7;36.7;23
;36.7;0;21;36.7;21;36.7;36.7;23
;36.7;0;21;35.6948;21;36.7;36.7;23
;36.7;0;21;32.9634;21;36.7;36.7;23
;36.7;0;21;29.511;21;36.7;36.7;23
;36.7;0;21;26.0586;21;36.7;36.7;23
;36.7;0;21;22.6063;21;36.7;36.7;23
;36.7;0;21;19.1539;21;36.7;36.7;23
;36.7;0;21;15.7015;21;36.7;36.7;23
;36.7;0;21;12.2491;21;36.7;36.7;23
;36.7;0;21;8.7967;21;36.7;36.7;23
;36.7;0;21;5.419;21;36.7;36.7;23
;36.7;0;21;2.1616;21;36.7;36.7;23
;36.7;0;21;0.2778;21;36.7;36.7;23
;36.7;0;21;0;21;36.7;36.7;23
;36.4245;0;21;0;21;36.7;36.7;23
;34.349;0;21;0;21;36.217;36.7;23
;30.749;0;21;0;21;34.0091;36.7;23
;27.149;0;21;0;21;30.5593;36.7;23
;23.549;1.4923;21;0;21;27.1095;36.7;23
;19.949;4.7845;21;0;21;23.6596;36.7;23
;16.349;8.3845;21;0;21;20.2098;36.7;23
;12.749;11.9845;21;0;21;16.76;36.7;23
;9.149;15.5845;21;0;21;13.3102;36.7;23
;5.6313;19.1845;21;0;21;9.8604;36.7;23
;2.197;22.7845;21;0;21;6.4486;36.7;23
;0.2401;26.3652;21;0;21;3.1559;36.7;23
;0;29.8448;21;0;21;0.775;17.7131;23
;0;33.092;21;0;21;0;0;23.358
;0;35.0201;21;0;21;0;0;25
;0;35.4;21;0;21;0;0;25
;0;35.4;21;0;21;0;0;25
;0;35.4;21;0;21;0;0;25
;0;35.4;21;0;21;0;0;25
;0;35.4;21;0;21;0;0;25
;0;35.4;21;0.7686;21;0;0;25
;0;35.4;21;3.3372;21;0;0;25
;0;35.4;21;6.9372;21;0;0;25
;0;35.4;21;10.5372;21;0;0;25
;0;35.4;21;14.1372;21;0;0;25
;0;35.4;21;17.7372;21;0;0;25
;0;35.4;21;21.3372;21;0;0;25
;0;33.7293;21;24.933;21;0;0;25
;0;30.2586;21;27.4644;21;0;0;25
;0;27.3732;21;28.2;21;0;0;27.517
;0;26.229;21;28.2;21;0;0;28
;0;26.8434;21;28.2;21;0;0;28
;0;28.2926;21;28.2;21;0;0;28
;0.8282;29.6044;21;28.2;21;0;0;28
;3.4565;30.2619;21;28.2;21;0.2112;3.3094;28
;7.0565;30.5442;21;28.2;21;2.2225;28.2;28
;10.6565;30.9311;21;28.2;21;5.8225;28.2;28
;14.2565;31.4507;21;28.2;21;9.4225;28.2;28
;17.8565;32.1278;21;28.2;21;13.0225;28.2;28
;21.4565;32.994;21;28.2;21;16.6225;28.2;28
;25.0512;34.0537;21;28.2;21;20.2225;28.2;28
;27.523;35.3077;21;28.2;21;23.8225;28.2;28
;28.2;36.3422;20.452;27.0878;21;26.877;28.2;28
;28.2;36.7;18.952;24.2477;21;28.1658;28.2;28
;28.2;36.7;18;20.7917;21;28.2;28.2;28
;28.2;36.7;18;17.3358;21;28.2;28.2;28
;28.2;36.7;18;13.8799;21;28.2;28.2;28
;28.2;36.7;18;10.4239;21;28.2;28.2;28
;28.2;36.7;18;6.9961;21;28.2;28.2;28
;28.2;36.7;18;3.6749;21;28.2;28.2;28
;28.2;36.7;18;1.0268;21;28.2;28.2;28
;28.2;36.7;18;0;21;28.2;28.2;28
;28.2;36.7;18;0;21;28.2;28.2;28
;28.2;36.7;18;0;20.0008;28.2;28.2;28
;28.2;36.7;18;0;18.5008;28.2;28.2;28
;27.0305;36.7;18;0;18;28.2;28.2;28
;24.1331;36.7;18;0;18;27.6228;28.2;28
;20.6772;36.7;18;0;18;25.3177;28.2;28
;17.2212;35.7203;18;0;18;21.8618;28.2;28
;13.7653;33.0018;18;0;18;18.4059;28.2;28
;10.3094;29.5241;18;0;18;14.9499;28.2;28
;6.8999;26.0463;16.8514;0;18;11.494;28.2;28
;3.5717;22.5686;13.9091;0;18;8.0381;28.2;28
;0.9625;19.0909;11.5576;0;18;4.6839;28.2;28
;0;15.6132;11;0;18;1.5288;26.5899;28
;0;12.1355;11;0;18;0;0;28
;0;8.6578;11;0;18;0;0;28
;0;5.2655;10.7346;0;18;0;0;28
;0;1.9718;8.8418;0;18;0;0;28
;0;0.1658;5.6498;0;18;0;0;28
;0;0;2.5202;0;18;0;0;28
;0;0;0.4777;0;18;0;0;28
;0;0;0;0;16.3967;0;0;28
;0;0;0;0;13.0366;0;0;28
;0;0;0;0;11.14;0;0;28
;0;0;0;0;11;0;0;28
;0;0;0;0;11;0;0;28
;0;0;0;0;11;0;0;28
;0;0;0;0;10.3223;0;0;28
;0;0;0;0;8.0343;0;0;28
;0;0;0;0;4.8591;0;0;28
;0;0;0;0;1.7296;0;0;28
;0;0;0;0;0.0824;0;0;28
;0;0;0;0;0;0;0;28
;0;0;0;0;0;0;0;28
;0;0;0;0;0;0;0;28
;0;0;0;0;0;0;0;28
;0;0;0;0;0;0;0;28
;0;0;0;1.0201;0;0;0;28
;0;0;0;3.8402;0;0;0;28
;0;0;0;7.4402;0;0;0;28
;0;0.898;0;11.0402;0;0;0;28
;0;3.5961;0;14.5481;0;0;0;28
;0;7.1961;0;17.9037;0;0;0;28
;0;10.7961;0;21.1256;0;0;0;28
;0;14.3961;0;23.7938;0;0;0;28
;0;17.9961;0;25.8329;0;0;0;28
;0;21.5961;0;26.939;0;0;0;28
;0;25.0501;0;27.1;0;0;0;28
;0;27.452;0;27.1;0;0;0;28
;0;28.2;0;27.1;0;0;0;28
;1.1079;28.2;0;27.1;0;0;0;28
;4.0158;28.2;0;25.7289;0;0.4628;6.9673;28
;7.6158;28.2;0;22.5619;0;2.7255;27.1;28
;11.2158;28.2;0;18.9702;0;6.3255;27.1;28
;14.7326;28.2;0;15.3784;0;9.9255;27.1;28
;17.8278;28.2;0;11.7867;0;13.5255;27.1;28
;20.4509;28.2;0;8.1949;0;16.3629;27.1;28
;22.4712;28.2;0;4.7102;0;18.5666;27.1;28
;23.6168;28.2;0;1.5106;0;20.8589;27.1;28
;24.4673;28.2;0;0;0;22.5885;27.1;28
;25.6123;28.2;1.2504;0;0;23.6127;27.1;28
;26.6884;28.2;4.3009;0;0;24.581;27.1;28
;27.1;26.9666;7.9009;0;0;25.8679;27.1;28
;27.1;24.0095;11.5009;0;0;26.8536;27.1;28
;26.263;20.5621;15.1009;0;0;27.1;27.1;28
;23.626;17.1147;18.59;0;0;27.1;27.1;28
;20.026;13.6673;20.6395;0;0;25.3973;27.1;28
;16.426;10.22;21;0;0;21.9102;27.1;28
;12.826;6.8213;21;0;0;18.3413;27.1;28
;9.226;3.5023;21;0;0;14.7725;27.1;28
;5.7055;0.9291;21;0;0;11.2036;27.1;58.6905
;2.2769;0;21;0;1.7052;7.6443;27.1;84
;0.2844;0;21;0;5.2104;4.1984;27.1;84
;0;0;21;0;8.8104;1.2637;20.495;84
;0;0;21;0;12.4104;0;0;84
;0;0;21;0;15.9367;0;0;84
;0;0;21;0;19.2308;0;0;84
;0;0;21;0;20.8993;0;0;84
;0;0;21;0;21;0;0;84
;0;0;21;0;21;0;0;84
;0;0;21;0;21;0;0;84
;0;0;21;0;21;0;0;84
;0;0;21;0;21;0;0;84
;0;0;21;0;21;0;0;84
;0;0;21;0;21;0;0;84
;0;0;21;0;21;0;0;84
;0;0;21;0;21;0;0;84
;0;0;21;0;21;0;0;84
;0;0;21;0;21;0;0;84
;0;0;21;0;21;0;0;84
;0;0;21;0;21;0;0;84
;0;0;21;0;21;0;0;84
;0;0;21;0;21;0;0;84
;0;0;21;0;21;0;0;84
;0;0;21;0;21;0;0;84
;0;0;21;0;21;0;0;84
;0;0;21;0;21;0;0;84
;0;0;21;0;21;0;0;84
;0;0;21;0;21;0;0;84
;0;0;21;0;21;0;0;84
;0;0;21;0;21;0;0;84
;0;0;21;0;21;0;0;84
;0;0;21;0;21;0;0;84
;0;0;21;0;21;0;0;84
;0;0;21;0;21;0;0;84
;0;0;21;0;21;0;0;84
;0;0;21;1.6169;21;0;0;84
;0;0;21;5.0339;21;0;0;84
;0;1.1428;21;8.6339;21;0;0;84
;0;4.0855;21;12.2339;21;0;0;84
;0;7.6855;21;15.8339;21;0;0;84
;0;11.2855;21;19.4339;21;0;0;84
;0;14.5331;21;23.0339;21;0;0;84
;0;16.5509;21;26.5891;21;0;0;84
;0;17.44;21;28.9222;21;0;0;84
;0;18.1131;21;29.5;21;0;0;84
;0;18.8979;21;29.5;21;0;0;84
;0;19.8785;21;29.5;21;0;0;84
;0;21.0889;21;29.5;21;0;0;84
;1.1403;22.0241;21;29.5;21;0;0;84
;4.0805;22.3598;21;29.8;21;0.0787;1.29;84
;7.6805;22.6434;21;30.1;21;1.9574;29.5;84
;11.2805;23.286;21;30.1;21;5.5574;29.5;84
;14.8805;24.3774;21;30.1;21;9.1574;29.5;84
;18.4805;24.5355;21;30.1;21;12.7574;29.5;84
;22.0805;22.222;21;30.1;21;16.3574;29.5;84
;25.6695;18.622;21;30.1;21;19.9574;29.5;84
;28.4793;15.022;21;30.1;21;23.5574;29.5;84
;29.5;11.422;21;30.1;21;27.0757;29.5;84
;29.5;7.8473;21;30.1;21;29.147;29.5;84
;29.5;4.362;21;30.1;21;29.5;29.5;84
;29.5;1.3258;21;30.1;21;29.5;29.5;84
;29.5;0;21;30.1;21;29.5;29.5;84
;29.742;0;21;30.1;21;29.5;29.5;84
;30.042;0;21;30.1;21;29.5221;29.5356;84
;30.1;0;21;30.1;21;29.8221;30.1;84
;30.1;0;21;30.1;21;30.1;30.1;84
;30.1;0;21;30.1;21;30.1;30.1;84
;30.1;0;21;30.1;21;30.1;30.1;84
;30.1;0;21;30.1;21;30.1;30.1;84
;30.1;0;21;28.9216;21;30.1;30.1;84
;30.1;0;21;25.9433;21;30.1;30.1;84
;30.1;0;21;22.3433;21;30.1;30.1;84
;30.1;0;21;18.7711;21;30.1;30.1;84
;30.1;0;21;16.6995;21;30.1;30.1;84
;30.1;0;21.1001;16.4;21;30.1;30.1;84
;30.1;0;21.8969;16.4;21;30.1;30.1;84
;30.1;0;23.3336;16.4;21;30.1;30.1;84
;30.1;0;24.5368;16.4;21;30.1;30.1;84
;30.1;0;25;16.4;21;30.1;30.1;84
;30.1;0;25;16.4;21;30.1;30.1;84
;30.1;0;25;15.168;21;30.1;30.1;84
;30.1;0;25;12.668;21;30.1;30.1;84
;29.3983;0;25;11.4;21;30.1;30.1;84
;26.8966;0;25;11.4;21;30.1;30.1;84
;23.2966;0;25;11.6004;21;28.6598;30.1;84
;19.6966;0;25;12.9504;21.2736;25.4197;30.1;84
;17.1483;0;25;14.1;22.0746;21.8197;30.1;84
;16.4;0;25;14.1;22.8147;18.2551;30.1;84
;16.4;0;25;14.1;23.2697;16.4452;16.7544;84
;16.4;0;25;13.8102;23.7911;16.4;16.4;84
;16.4;0;25;11.7581;24.3989;16.4;16.4;84
;16.4;0;25;8.2333;24.8638;16.4;16.4;84
;16.4;0;25;4.8093;25;16.4;16.4;84
;15.6423;0;25;1.5738;25;16.4;16.4;84
;13.1423;0;25;0;25;16.4;16.4;84
;11.4;0;25;0;25;14.9156;16.3271;84
;11.4;0;25;0;25;12.4156;14.2681;84
;11.4;0;25;0;25;11.4;11.4;84
;12.6426;0;25;0;25;11.4;11.4;84
;13.9926;0;25;0;25;11.8622;12.0933;84
;14.1;0;25;0;25;13.2122;14.1;84
;14.1;0;25;0;25;14.1;14.1;84
;14.1;0;25;0;25;14.1;14.1;84
;12.5156;0;25;0;25;14.1;14.1;84
;9.1688;0;25;0;25;13.5539;14.1;84
;5.7171;0;25;0;25;11.2454;14.1;84
;2.3697;0;25;0;25;7.7322;14.1;84
;0.3558;0.0448;25;0;25;4.3234;14.1;84
;0;1.8896;25;0;25;1.3327;11.3329;84
;0;5.4896;25;0;25;0;0;84
;0;9.0896;25;0;25;0;0;84
;0;12.6896;25;0;25;0;0;84
;0;16.2896;25;0;25;0;0;84
;0;19.8896;25;0;25;0;0;84
;0;23.4896;25;0;25;0;0;84
;0;27.0127;25;0;25;0;0;84
;0;29.1179;25;0;25;0;0;84
;0;29.5;25;0;25;0;0;84
;0;29.5;25;0;25;0;0;84
;0;29.5;24.4731;0;25;0;0;84
;0;29.5;23.4731;0;25;0;0;84
;0;29.5156;23;0;25;0;0;84
;0;29.7807;23;0;25;0;0;84
;0;30.0651;23;0;25;0;0;84
;0;30.1;23;0;25;0;0;84
;0;30.1;23;0;25;0;0;84
;0;30.1;23;0;25;0;0;84
;0;30.1;23;0;25;0;0;84
;0;30.0911;23;0;25;0;0;84
;0;30.0463;23;0;25;0;0;84
;0;29.9479;23;0;24.4487;0;0;84
;0;29.8096;23;0;23.4487;0;0;84
;0;29.6562;23;0;23;0;0;84
;0;29.5145;23;0;23;0;0;84
;0;29.422;23;0;23;0;0;84
;0;29.4269;23;0;23;0;0;84
;0;29.581;23;0;23;0;0;84
;0;29.8849;23;0;23;0;0;84
;0;30.084;23;0;23;0;0;84
;0;30.1;23;0;23;0;0;84
;0;30.1;23;0;23;0;0;84
;0;30.1;22;0;23;0;0;84
;0;28.7645;21;0;23;0;0;84
;0;25.6291;21;0;23;0;0;84
;0;22.0291;21;0;23;0;0;84
;0;18.61;21;0;23;0;0;84
;0;16.6955;21;0;23;0;0;84
;0;16.4;21;0;23;0;0;84
