Time;Urban delivery, 3.5t;Regional delivery, 3.5t;Long haul, 3.5t;Urban delivery, 7.5t;Regional delivery, 7.5t;Long haul, 7.5t;Urban delivery, 18t;Regional delivery, 18t;Long haul, 18t;Urban delivery, 26t;Regional delivery, 26t;Long haul, 26t;Urban delivery, 32t;Regional delivery, 32t;Long haul, 32t;Urban delivery, 40t;Regional delivery, 40t;Long haul, 40t;Urban delivery, 60t;Regional delivery, 60t;Long haul, 60t
2259;43;;85;46;;85;0;;85;11;;85;0;;85;11;;85;36;;85
2260;45;;85;47;;85;0;;85;11;;85;0;;85;10.0007;;85;36;;85
2261;45;;85;48;;85;0;;85;11;;85;0;;85;7.3936;;85;36;;85
2262;44;;85;48;;85;0;;85;11;;85;0;;85;4.2821;;85;36;;85
2263;45;;85;48;;85;0;;85;11;;85;0;;85;1.3892;;85;34.4;;85
2264;47;;85;48;;85;0;;85;11;;85;1.2637;;85;0;;85;31;;85
2265;48;;85;48;;85;0;;85;11;;85;4.3275;;85;0;;85;27.5;;85
2266;48;;85;48;;85;0;;85;11;;85;7.326;;85;0;;85;24;;85
2267;48;;85;48;;85;0;;85;11;;85;8.8452;;85;0;;85;20.6;;85
2268;48;;85;48;;85;0;;85;11;;85;10.9409;;85;0;;85;17.1;;85
2269;48;;85;48;;85;0;;85;11;;85;14.516;;85;0;;85;13.6;;85
2270;48;;85;48;;85;0;;85;11;;85;16.2015;;85;0;;85;10.2;;85
2271;48;;85;48;;85;0;;85;11;;85;17.4926;;85;0;;85;6.8;;85
2272;48;;85;48;;85;1.2824;;85;11;;85;20.6971;;85;0;;85;3.4;;85
2273;48;;85;48;;85;4.238;;85;11;;85;23.1938;;85;0;;85;0.9;;85
2274;48;;85;48;;85;7.7111;;85;11;;85;24.3208;;85;0;;85;0;;85
2275;48;;85;48;;85;9.5911;;85;11;;85;26.1387;;85;0;;85;0;;85
2276;48;;85;48;;85;9.4567;;85;11;;85;29.0201;;85;0;;85;0;;85
2277;48;;85;48;;85;10.6609;;85;11;;85;31.688;;85;0;;85;0;;85
2278;48;;85;48;;85;13.8724;;85;11;;85;32.6145;;85;0;;85;0;;85
2279;48;;85;48;;85;17.4656;;85;11;;85;33.0802;;85;0;;85;0;;85
2280;48;;85;48;;85;20.9665;;85;11;;85;34.7283;;85;0;;85;0;;85
2281;48;;85;48;;85;22.4578;;85;11;;85;36.5833;;85;0;;85;0;;85
2282;48;;85;48;;85;22.1232;;85;11;;85;38.3642;;85;0;;85;0;;85
2283;48;;85;48;;85;23.5407;;85;11;;85;40.0084;;85;0.1316;;85;0;;85
2284;48;;85;47;;85;26.5692;;85;11;;85;41.5201;;85;2.0633;;85;0;;85
2285;48;;85;44;;85;29.4473;;85;11;;85;42.6756;;85;5.6633;;85;0;;85
2286;48;;85;41;;85;32.0907;;85;11;;85;42.6109;;85;7.9211;;85;0;;85
2287;48;;85;38;;85;34.4494;;85;9.8998;;85;42.4101;;85;9.3349;;85;0;;85
2288;47;;85;38;;85;36.5197;;85;7.0448;;85;43.2365;;85;12.0908;;85;0;;85
2289;45;;85;38;;85;38.0471;;85;3.5805;;85;44.3803;;85;15.0368;;85;0;;85
2290;41;;85;38;;85;38.0235;;85;0.9356;;85;45.6455;;85;16.4741;;85;0;;85
2291;39;;85;38;;85;37.0311;;85;0;;85;46.9797;;85;18.4747;;85;0;;85
2292;38;;85;38;;85;37.1893;;85;0;;85;47.5465;;85;21.1587;;85;0;;85
2293;38;;85;38;;85;38.3145;;85;0;;85;47.3838;;85;22.4404;;85;0.8;;85
2294;38;;85;38;;85;39.4503;;85;0;;85;47.5813;;85;24.1539;;85;3.4;;85
2295;38;;85;40;;85;40.5968;;85;0;;85;47.7397;;85;26.9499;;85;6.9;;85
2296;40;;85;43;;85;41.751;;85;0;;85;47.6693;;85;28.1198;;85;8.8;;85
2297;42;;85;46;;85;42.9457;;85;0;;85;47.8446;;85;28.6743;;85;10;;85
2298;45;;85;47;;85;44.1955;;85;0;;85;48;;85;30.4894;;85;11;;85
2299;47;;85;48;;85;45.4879;;85;0;;85;48;;85;32.4939;;85;11;;85
2300;48;;85;48;;85;46.8176;;85;0;;85;48;;85;33.6406;;85;11;;85
2301;48;;85;48;;85;47.3675;;85;0;;85;48;;85;33.6943;;85;11;;85
2302;48;;85;48;;85;46.873;;85;0;;85;48;;85;34.0801;;85;11;;85
2303;48;;85;48;;85;46.6226;;85;0;;85;48;;85;35.1702;;85;11;;85
2304;48;;85;48;;85;47.2393;;85;0;;85;48;;85;36.3084;;85;11;;85
2305;48;;85;48;;85;47.8677;;85;0;;85;48;;85;37.4325;;85;11;;85
2306;48;;85;48;;85;48;;85;0;;85;48;;85;38.5343;;85;11;;85
2307;48;;85;49;;85;48;;85;0;;85;48;;85;39.5945;;85;11;;85
2308;48;;85;50;;85;48;;85;0;;85;48;;85;40.6258;;85;11;;85
2309;48;;85;53;;85;48;;85;0;;85;48;;85;41.6797;;85;11;;85
2310;48;;85;54;;85;48;;85;0.6013;;85;48;;85;42.7809;;85;11;;85
2311;50;;85;54;;85;48;;85;2.6932;;85;48;;85;43.319;;85;11;;85
2312;52;;85;55;;85;48;;85;5.7335;;85;47.1786;;85;43.2115;;85;11;;85
2313;54;;85;55;;85;48;;85;9.0817;;85;44.5571;;85;43.5755;;85;11;;85
2314;55;;85;55;;85;48;;85;11.5512;;85;40.9663;;85;44.5857;;85;11;;85
2315;55;;85;55;;85;48;;85;12.0304;;85;38.5877;;85;45.7573;;85;11;;85
2316;55;;85;55;;85;48;;85;12.7051;;85;38;;85;46.9408;;85;11;;85
2317;55;;85;55;;85;48;;85;15.1173;;85;38;;85;47.3547;;84.9961;11;;85
2318;55;;85;55;;85;48;;85;18.2258;;85;38;;85;47.5481;;84.96;11;;85
2319;55;;85;55;;85;48;;85;21.1642;;85;38.0315;;85;47.9495;;84.8792;11;;85
2320;55;;85;55;;85;48;;85;22.7606;;85;37.9649;;85;48;;84.7821;11;;85
2321;55;;85;55;;85;46.6746;;85;22.7938;;85;38.0789;;85;48;;84.6854;11;;85
2322;55;;85;55;;85;43.5492;;85;23.2527;;85;39.1238;;85;48;;84.589;11;;85
2323;55;;85;53;;85;40.054;;85;24.8442;;85;40.9434;;85;48;;84.4972;11;;85
2324;55;;85;49;;85;38.1617;;85;26.7416;;85;42.9972;;85;48;;84.4238;11;;85
2325;55;;85;48;;85;37.9823;;85;28.5734;;85;45.1937;;85;48;;84.3555;11;;85
2326;53;;85;48;;85;38;;85;30.2459;;85;47.1116;;85;48;;84.2679;11;;85
2327;50;;85;48;;85;38;;85;31.7386;;85;47.9;;85;48;;84.1881;11;;85
2328;48;;85;48;;85;37.8813;;85;33.0544;;85;47.9;;85;48;;84.1318;10.8;;85
2329;48;;85;47;;85;37.4108;;85;34.2114;;85;47.9;;85;48;;84.081;9;;85
2330;48;;85;49;;85;37.0538;;85;35.2269;;85;47.9;;85;48;;84.0304;5.9;;85
2331;49;;85;51;;85;37.9339;;85;36.1218;;85;47.9;;85;48;;83.9798;2.9;;85
2332;51;;85;53;;85;39.876;;85;36.9195;;85;47.9;;85;48;;83.9295;0.7;;85
2333;53;;85;55;;85;42.0515;;85;37.6412;;85;47.9;;85;47.5083;;83.8804;0;;85
2334;56;;85;57;;85;44.3085;;85;38.2984;;85;47.9;;85;45.2166;;83.8518;0;;85
2335;57;;85;58;;85;46.5371;;85;38.5799;;85;48.477;;85;41.6217;;83.8687;0;;85
2336;58;;85;58;;85;47.7636;;85;37.9537;;85;49.9028;;85;38.9134;;83.9148;0;;85
2337;58;;85;58;;85;47.9;;85;37.0819;;85;51.6236;;85;38;;83.9637;0;;85
2338;58;;85;58;;85;47.9;;85;37.0984;;85;53.3829;;85;38;;84.0125;0;;85
2339;58;;85;58;;85;47.9;;85;37.7612;;85;54.6352;;85;38;;84.0612;0;;85
2340;58;;85;58;;85;47.9;;85;38.5418;;85;55;;85;38;;84.118;0;;85
2341;58;;85;58;;85;47.9;;85;39.3982;;85;55;;85;37.9496;;84.1966;0;;85
2342;58;;85;57;;85;47.9;;85;40.3209;;85;55;;85;37.8839;;84.3031;0;;85
2343;58;;85;56;;85;47.9;;85;41.312;;85;55;;85;38.4694;;84.4395;0;;85
2344;58;;85;56;;85;48.51;;85;42.3688;;85;55;;85;39.8365;;84.606;0;;85
2345;58;;85;56;;85;50.0447;;85;43.4899;;85;55;;85;41.4521;;84.8005;0;;85
2346;58;;85;55;;85;51.9366;;85;44.6901;;85;55;;85;43.2146;;84.9522;0;;85
2347;58;;85;55;;85;53.8058;;85;45.9875;;85;55;;85;45.0882;;85;0;;85
2348;58;;85;55;;85;54.8538;;85;47.2814;;85;55;;85;46.9715;;85;0;;85
2349;58;;85;54;;85;55;;85;47.9504;;85;55;;85;47.8972;;85;0;;85
2350;58;;85;54;;85;55;;85;48;;85;54.5788;;85;47.9;;85;0;;85
2351;58;;85;54;;85;55;;85;48;;85;52.5263;;85;47.9;;85;0;;85
2352;57;;85;53;;85;55;;85;48;;85;49.4474;;85;47.9;;85;0.9;;85
2353;57;;85;53;;85;55;;85;48;;85;48;;85;47.9;;85;3.7;;85
2354;56;;85;52;;85;55;;85;48;;85;48;;85;47.9;;85;7;;85
2355;55;;85;52;;85;55;;85;48;;85;47.9402;;85;47.9;;85;8.6;;85
2356;54;;85;52;;85;55;;85;48;;85;47.8611;;85;48.207;;85;9.1;;85
2357;52;;85;52;;85;55;;85;48;;85;48.3293;;85;49.2977;;85;10.4;;85
2358;52;;85;53;;85;55;;85;48;;85;49.4016;;85;50.889;;85;12.5;;85
2359;52;;85;55;;85;54.5681;;85;48;;85;50.5875;;85;52.5165;;85;14;;85
2360;53;;85;57;;85;52.5026;;85;48;;85;51.8217;;85;53.8517;;85;15.4;;85
2361;54;;85;58;;85;49.4345;;85;48;;85;53.1208;;85;54.6836;;85;17;;85
2362;56;;85;58;;85;48;;85;46.8612;;85;54.4797;;85;55;;85;17.9;;85
2363;58;;85;58;;85;48;;85;43.9223;;85;55.5999;;85;55;;85;19.9;;85
2364;58;;85;58;;85;47.9235;;85;40.3354;;85;55.7734;;85;55;;85;21.8;;85
2365;58;;85;58;;85;47.5959;;85;37.9387;;85;55.2572;;85;55;;85;22.5;;85
2366;58;;85;58;;85;47.2641;;85;36.9201;;85;54.7596;;85;55;;85;23.4;;85
2367;58;;85;58;;85;47.6254;;85;36.704;;85;54.311;;85;55;;85;25.2;;85
2368;58;;85;58;;85;48.5941;;85;37.3104;;85;53.9073;;85;55;;85;25.8;;85
2369;58;;85;58;;85;48.9131;;85;37.9437;;85;53.5493;;85;55;;85;25.9;;85
2370;58;;85;58;;85;48.432;;85;38.6393;;85;53.2374;;85;55;;85;26.7;;85
2371;58;;85;58;;85;48.8906;;85;39.6914;;85;52.9703;;85;55;;85;27.8;;85
2372;58;;85;58;;85;50.4635;;85;40.9223;;85;52.7652;;85;53.5172;;85;28.9;;85
2373;58;;85;58;;85;52.1388;;85;42.2961;;85;52.6346;;85;50.2533;;85;29.8;;85
2374;58;;85;58;;85;53.7958;;85;43.7878;;85;52.5671;;85;48.2361;;85;30.7;;85
2375;58;;85;58;;85;55.4307;;85;45.3682;;85;52.5438;;85;48;;85;31.5;;85
2376;58;;85;58;;85;56.9314;;85;46.9189;;85;52.5534;;85;48;;85;32.2;;85
2377;58;;85;58;;85;57.5287;;85;47.7808;;85;52.5812;;85;48.2418;;85;32.8;;85
2378;58;;85;58;;85;57.1524;;85;47.9;;85;52.6083;;85;48.7173;;85;33.5;;85
2379;58;;85;58;;85;56.6051;;85;47.9;;85;52.5969;;85;48.682;;85;34.1;;85
2380;58;;85;58;;85;56.1049;;85;47.9;;85;52.5033;;85;48.6769;;85;33.8;;85
2381;58;;85;58;;85;55.6688;;85;47.9;;85;52.3083;;85;49.37;;85;33.2;;85
2382;58;;85;58;;85;55.3136;;85;47.9;;85;52.0888;;85;50.2902;;85;33.5;;85
2383;58;;85;58;;85;55.0296;;85;47.9;;85;51.9976;;85;51.305;;85;34;;85
2384;58;;85;58;;85;54.7935;;85;47.9;;85;51.937;;85;52.3703;;85;34.7;;85
2385;58;;85;58;;85;54.5936;;85;48.5307;;85;51.937;;85;53.4778;;85;35.4;;85
2386;58;;85;58;;85;54.4137;;85;49.9635;;85;52.0337;;85;54.1949;;85;36.2;;85
