Time;Urban, 9m;Urban, 13m;Coach, 13m;Urban, 13m, double deck;Coach, 13m, double deck;Urban, 18m
6054;-0.007058;0.002;0.028435;0.001218;0.018983;-0.008954
6055;-0.00564;0.002;0.028435;0.001902;0.018983;-0.008075
6056;-0.004277;0.00181;0.028435;0.002;0.018983;-0.006903
6057;-0.002793;0.001;0.028435;0.002352;0.018983;-0.005477
6058;-0.001722;0.000529;0.028435;0.003067;0.018983;-0.004107
6059;-0.000678;-0.000081;0.029049;0.003898;0.018983;-0.002667
6060;0.000001;-0.000995;0.029632;0.004919;0.018983;-0.001607
6061;0.000622;-0.001299;0.030459;0.006095;0.018983;-0.000563
6062;0.001;-0.002;0.030936;0.007284;0.018983;0.000028
6063;0.001;-0.002537;0.03198;0.008578;0.018983;0.00071
6064;0.001;-0.003173;0.032389;0.009917;0.018983;0.001
6065;0.001107;-0.003933;0.033404;0.011126;0.018983;0.001
6066;0.001828;-0.004776;0.033903;0.012327;0.018983;0.001
6067;0.002;-0.005532;0.034809;0.01342;0.018983;0.001176
6068;0.002109;-0.006046;0.035514;0.014237;0.018983;0.001874
6069;0.002993;-0.006996;0.036153;0.014954;0.018983;0.002
6070;0.003634;-0.007345;0.037205;0.015;0.018983;0.002229
6071;0.0046;-0.007999;0.03747;0.014961;0.018983;0.003011
6072;0.005716;-0.008117;0.03747;0.0142;0.018983;0.00376
6073;0.006935;-0.008997;0.03747;0.013345;0.018983;0.004752
6074;0.008224;-0.009;0.03747;0.011891;0.018983;0.005909
6075;0.009546;-0.009;0.03747;0.010214;0.018983;0.007106
6076;0.010747;-0.009;0.03747;0.008366;0.018983;0.008392
6077;0.011966;-0.008135;0.03747;0.006299;0.018983;0.009705
6078;0.013091;-0.008;0.03747;0.003959;0.018983;0.010941
6079;0.01407;-0.007577;0.03747;0.002058;0.018983;0.012138
6080;0.014831;-0.007001;0.03747;0.000189;0.018983;0.01325
6081;0.015;-0.007;0.037177;-0.00142;0.018983;0.014145
6082;0.015;-0.006126;0.036485;-0.003125;0.018983;0.014895
6083;0.014457;-0.006;0.035569;-0.004512;0.018983;0.015
6084;0.01367;-0.006;0.034911;-0.005482;0.018983;0.014986
6085;0.012433;-0.006;0.033882;-0.006084;0.018983;0.014338
6086;0.010695;-0.005374;0.033105;-0.006837;0.018983;0.013531
6087;0.008931;-0.005;0.032368;-0.007;0.018983;0.012193
6088;0.00696;-0.005;0.031248;-0.007;0.018983;0.010477
6089;0.004608;-0.005;0.030572;-0.007;0.018983;0.008677
6090;0.002592;-0.005169;0.029757;-0.007;0.018983;0.006682
6091;0.000705;-0.005997;0.029757;-0.007;0.018983;0.004328
6092;-0.000906;-0.006;0.029757;-0.007;0.018983;0.002368
6093;-0.002588;-0.006406;0.029757;-0.007;0.018983;0.000475
6094;-0.004179;-0.006999;0.029757;-0.007;0.018983;-0.001179
6095;-0.005279;-0.007812;0.029757;-0.007;0.018983;-0.002821
6096;-0.00589;-0.008538;0.029757;-0.007;0.018983;-0.004323
6097;-0.006621;-0.009;0.029757;-0.007;0.018983;-0.005311
6098;-0.007;-0.009839;0.029306;-0.007;0.018983;-0.006038
6099;-0.007;-0.01;0.028467;-0.007;0.018983;-0.006712
6100;-0.007;-0.01;0.02742;-0.007;0.018983;-0.007
6101;-0.007;-0.009769;0.026599;-0.007;0.018983;-0.007
6102;-0.007;-0.008939;0.025697;-0.007;0.018983;-0.007
6103;-0.007;-0.007896;0.024668;-0.007;0.018983;-0.007
6104;-0.007;-0.006642;0.023742;-0.007;0.018983;-0.007
6105;-0.007;-0.005384;0.022882;-0.007;0.018983;-0.007
6106;-0.007;-0.00378;0.021901;-0.007;0.019984;-0.007
6107;-0.007;-0.002509;0.020468;-0.007;0.020053;-0.007
6108;-0.007;-0.001462;0.018702;-0.006417;0.020053;-0.007
6109;-0.007;-0.000418;0.017346;-0.005451;0.020053;-0.007
6110;-0.007;0;0.01606;-0.004481;0.020053;-0.007
6111;-0.007;0.000883;0.014767;-0.003356;0.020053;-0.007
6112;-0.007;0.001;0.013467;-0.002378;0.020053;-0.007
6113;-0.007;0.001;0.012955;-0.001717;0.020053;-0.007
6114;-0.007;0.001;0.014569;-0.001024;0.020053;-0.007
6115;-0.007;0.001271;0.016749;-0.001;0.020053;-0.007
6116;-0.007;0.001938;0.019737;-0.001;0.020053;-0.007
6117;-0.007;0.002;0.023569;-0.001047;0.020053;-0.007
6118;-0.007;0.00233;0.027182;-0.002;0.020053;-0.007
6119;-0.006687;0.002986;0.030723;-0.002;0.020053;-0.007
6120;-0.005772;0.003759;0.034305;-0.002723;0.020053;-0.007
6121;-0.004753;0.004689;0.037806;-0.003;0.020053;-0.006587
6122;-0.003644;0.005806;0.038937;-0.003;0.020053;-0.005648
6123;-0.002666;0.007108;0.038937;-0.003;0.020053;-0.004624
6124;-0.001907;0.008334;0.038937;-0.003;0.020053;-0.003526
6125;-0.001122;0.009619;0.038937;-0.003;0.020053;-0.002548
6126;-0.001;0.010863;0.038937;-0.003;0.020053;-0.001829
6127;-0.001;0.012139;0.038937;-0.003;0.020053;-0.001082
6128;-0.001013;0.013212;0.038937;-0.003;0.020053;-0.001
6129;-0.001746;0.014036;0.038314;-0.003;0.020053;-0.001
6130;-0.002;0.014923;0.035147;-0.003;0.020053;-0.00102
6131;-0.002439;0.015;0.032283;-0.003;0.020053;-0.001857
6132;-0.003;0.014997;0.029447;-0.003;0.020053;-0.002
6133;-0.003;0.014413;0.026613;-0.003;0.020053;-0.002553
6134;-0.003;0.013628;0.023779;-0.003;0.020053;-0.003
6135;-0.003;0.012349;0.020944;-0.003;0.020053;-0.003
6136;-0.003;0.010603;0.018107;-0.003;0.020053;-0.003
6137;-0.003;0.008846;0.015269;-0.003;0.020053;-0.003
6138;-0.003;0.006877;0.012455;-0.003;0.020053;-0.003
6139;-0.003;0.004563;0.010955;-0.003876;0.020053;-0.003
6140;-0.003;0.002496;0.010937;-0.005061;0.020053;-0.003
6141;-0.003;0.000647;0.010937;-0.005899;0.020053;-0.003
6142;-0.003;-0.000941;0.010937;-0.006639;0.020053;-0.003
6143;-0.003;-0.002617;0.010937;-0.007564;0.020053;-0.003
6144;-0.003;-0.004197;0.010937;-0.008464;0.020053;-0.003
6145;-0.003;-0.005287;0.010937;-0.009;0.020053;-0.003
6146;-0.003;-0.005899;0.010937;-0.008783;0.020053;-0.003
6147;-0.003;-0.006637;0.010937;-0.007557;0.020053;-0.003
6148;-0.003;-0.007;0.010937;-0.005598;0.020053;-0.003
6149;-0.003;-0.007;0.010937;-0.002285;0.020053;-0.003
6150;-0.003261;-0.007;0.010937;0.002365;0.020053;-0.003
6151;-0.005;-0.007;0.010937;0.00767;0.020053;-0.003
6152;-0.005583;-0.007;0.010937;0.014061;0.020053;-0.003536
6153;-0.006401;-0.007;0.010937;0.020474;0.020053;-0.005
6154;-0.007257;-0.007;0.010937;0.026003;0.020053;-0.005721
6155;-0.008268;-0.007;0.010937;0.030627;0.020053;-0.006538
6156;-0.008889;-0.007;0.010857;0.033469;0.020053;-0.007394
6157;-0.008942;-0.007;0.009284;0.034649;0.020053;-0.008329
6158;-0.007987;-0.007;0.007539;0.035;0.020053;-0.008965
6159;-0.006331;-0.007;0.005789;0.034409;0.020053;-0.008917
6160;-0.003473;-0.007;0.004015;0.033275;0.020053;-0.007803
6161;0.000877;-0.007;0.002263;0.032391;0.020053;-0.006038
6162;0.005868;-0.007;0.000511;0.032182;0.020053;-0.002993
6163;0.012077;-0.007;-0.00137;0.032104;0.020053;0.001544
6164;0.018548;-0.007;-0.003185;0.032;0.020053;0.006619
6165;0.024406;-0.007;-0.004253;0.032;0.020053;0.012956
6166;0.029327;-0.007;-0.004253;0.032;0.020053;0.019451
6167;0.03276;-0.007;-0.004253;0.032;0.020053;0.025168
6168;0.034343;-0.007;-0.004253;0.032;0.020053;0.029965
6169;0.035;-0.006674;-0.004253;0.032;0.020053;0.033104
6170;0.034698;-0.005772;-0.004253;0.032;0.020053;0.034481
6171;0.033603;-0.004771;-0.004253;0.032;0.020053;0.035
6172;0.032797;-0.003672;-0.004253;0.032;0.020053;0.034582
6173;0.032;-0.002694;-0.004253;0.032;0.020053;0.033447
6174;0.032;-0.00191;-0.004253;0.031573;0.020053;0.032531
6175;0.032;-0.001148;-0.004253;0.029003;0.020053;0.032184
6176;0.032;-0.001;-0.004253;0.026344;0.020053;0.032137
6177;0.032;-0.001;-0.004253;0.023455;0.020053;0.032
6178;0.032;-0.001012;-0.004253;0.01942;0.020053;0.032
6179;0.032;-0.001719;-0.004253;0.01598;0.020053;0.032
6180;0.032;-0.002;-0.004253;0.013421;0.020053;0.032
6181;0.032;-0.00241;-0.004253;0.011566;0.020053;0.032
6182;0.032;-0.003;-0.004253;0.01044;0.020053;0.032
6183;0.032;-0.003;-0.004252;0.010043;0.020053;0.032
6184;0.032;-0.003;-0.003494;0.009;0.02017;0.032
6185;0.032;-0.003;-0.002813;0.009;0.023049;0.032
6186;0.029806;-0.003;-0.001778;0.009;0.023471;0.032
6187;0.027474;-0.003;-0.000977;0.009;0.023492;0.0319
6188;0.024269;-0.003;-0.000331;0.009;0.025009;0.029337
6189;0.020726;-0.003;0.000607;0.008781;0.025915;0.026935
6190;0.016896;-0.003;0.001504;0.006731;0.025915;0.023923
6191;0.014237;-0.003;0.002151;0.004365;0.026805;0.020092
6192;0.012343;-0.003;0.002993;0.001834;0.028352;0.016451
6193;0.010482;-0.003;0.003985;-0.001058;0.028352;0.013854
6194;0.01044;-0.003;0.004183;-0.003358;0.028577;0.012
6195;0.009073;-0.003;0.004183;-0.004818;0.03079;0.01044
6196;0.009;-0.003;0.004183;-0.004999;0.03079;0.010292
6197;0.009;-0.003;0.004183;-0.004356;0.030837;0.009
6198;0.009;-0.003;0.004183;-0.002027;0.032259;0.009
6199;0.009;-0.003;0.004183;0.001119;0.032641;0.009
6200;0.009;-0.003205;0.004183;0.004692;0.032641;0.009
6201;0.007466;-0.005;0.004183;0.008613;0.032641;0.009
6202;0.005204;-0.005555;0.004183;0.012475;0.032641;0.009
6203;0.002511;-0.006372;0.004183;0.016328;0.032641;0.007094
6204;-0.000039;-0.00722;0.004183;0.019613;0.032641;0.004754
6205;-0.002621;-0.008235;0.004183;0.021681;0.032641;0.002187
6206;-0.004477;-0.008859;0.004183;0.021979;0.032641;-0.000486
6207;-0.005;-0.009;0.004183;0.020833;0.032577;-0.002971
6208;-0.004738;-0.008128;0.004183;0.017537;0.031219;-0.004678
6209;-0.002871;-0.00659;0.004183;0.012491;0.031158;-0.005
6210;-0.000087;-0.003913;0.004183;0.006219;0.031158;-0.004578
6211;0.003411;0.00025;0.004183;-0.0006;0.031158;-0.00251
6212;0.007101;0.005178;0.004183;-0.007112;0.031158;0.000413
6213;0.011043;0.011273;0.004183;-0.013174;0.031158;0.003944
6214;0.014835;0.017591;0.004183;-0.018373;0.031158;0.007719
6215;0.018471;0.023851;0.006903;-0.0222;0.031158;0.011603
6216;0.021061;0.028959;0.010719;-0.025017;0.031158;0.015433
6217;0.022;0.032648;0.012826;-0.026534;0.030896;0.018958
6218;0.021577;0.034281;0.014813;-0.027;0.029729;0.021401
6219;0.018964;0.034996;0.016627;-0.026917;0.029729;0.022
6220;0.014617;0.034681;0.018488;-0.025886;0.029729;0.021367
6221;0.008693;0.033563;0.020258;-0.023849;0.029729;0.018462
6222;0.002108;0.032717;0.022062;-0.021088;0.029729;0.013806
6223;-0.004686;0.032004;0.023948;-0.017783;0.029729;0.007728
6224;-0.010892;0.032003;0.025721;-0.01326;0.029729;0.001011
6225;-0.016466;0.032;0.027715;-0.008246;0.029729;-0.005671
6226;-0.020826;0.032;0.029278;-0.003308;0.029729;-0.011848
6227;-0.024087;0.032;0.029206;0.00091;0.029729;-0.017289
6228;-0.026056;0.032;0.027333;0.005263;0.029729;-0.021409
6229;-0.02694;0.032;0.027304;0.008441;0.029729;-0.024489
6230;-0.027;0.032;0.025855;0.010393;0.029729;-0.02628
6231;-0.026398;0.032;0.023417;0.011;0.029729;-0.026985
6232;-0.024716;0.032;0.020922;0.010945;0.029729;-0.027
6233;-0.022204;0.032;0.018346;0.010041;0.029729;-0.026198
6234;-0.019173;0.032;0.017062;0.00849;0.029729;-0.024299
6235;-0.015131;0.031953;0.015941;0.007075;0.029729;-0.021651
6236;-0.010151;0.029391;0.01474;0.005492;0.029729;-0.018347
6237;-0.005209;0.027031;0.013646;0.00413;0.029729;-0.014037
6238;-0.000693;0.023986;0.012495;0.002955;0.029729;-0.008992
6239;0.003543;0.020208;0.011402;0.001489;0.029729;-0.003996
6240;0.007264;0.016533;0.010457;0.00019;0.029729;0.000349
6241;0.009629;0.013924;0.009651;-0.000604;0.029729;0.00475
6242;0.010964;0.012071;0.009701;-0.002348;0.029729;0.008155
6243;0.011;0.01044;0.011424;-0.007351;0.029729;0.010244
6244;0.010548;0.010332;0.013719;-0.008;0.029729;0.011
6245;0.009243;0.009;0.015746;-0.008;0.029729;0.010947
6246;0.007684;0.009;0.017189;-0.008;0.029729;0.010109
6247;0.006245;0.009;0.018172;-0.008;0.029729;0.008565
6248;0.004724;0.009;0.019063;-0.008;0.029729;0.007162
6249;0.003499;0.009;0.019974;-0.008;0.029729;0.00556
6250;0.002124;0.009;0.020792;-0.008;0.029729;0.004207
6251;0.000799;0.007189;0.021066;-0.008;0.029729;0.00301
6252;-0.000185;0.004817;0.022238;-0.008;0.029729;0.001574
6253;-0.000926;0.00224;0.022541;-0.008;0.029729;0.000201
6254;-0.005676;-0.000404;0.023713;-0.008;0.029729;-0.000564
6255;-0.00726;-0.002891;0.024016;-0.008;0.029729;-0.002768
6256;-0.007672;-0.004651;0.025188;-0.008;0.029729;-0.006628
6257;-0.008;-0.005;0.025285;-0.008;0.029729;-0.006658
6258;-0.008;-0.004703;0.025262;-0.008;0.029729;-0.008
6259;-0.008;-0.00291;0.024556;-0.008;0.029729;-0.008
6260;-0.008;-0.00038;0.023861;-0.008;0.029729;-0.008
6261;-0.008;0.002895;0.023126;-0.008;0.029729;-0.008
6262;-0.008;0.006013;0.022329;-0.008;0.029729;-0.008
6263;-0.008;0.00964;0.022114;-0.008;0.029729;-0.008
6264;-0.008;0.012929;0.021262;-0.008;0.029729;-0.008
6265;-0.008;0.016433;0.021113;-0.008;0.029729;-0.008
6266;-0.008;0.019432;0.020151;-0.008;0.029729;-0.008
6267;-0.008;0.021473;0.020018;-0.008;0.029729;-0.008
6268;-0.008;0.022;0.019111;-0.008;0.02912;-0.008
6269;-0.008;0.021336;0.019111;-0.008;0.028516;-0.008
6270;-0.008;0.01841;0.019111;-0.008;0.028516;-0.008
6271;-0.008;0.013774;0.019156;-0.008;0.028516;-0.008
6272;-0.008;0.007652;0.020051;-0.008;0.028516;-0.008
6273;-0.008;0.000949;0.020926;-0.008;0.028392;-0.008
6274;-0.008;-0.005722;0.021811;-0.008;0.027304;-0.008
6275;-0.008;-0.011901;0.022697;-0.008;0.027304;-0.008
6276;-0.008;-0.017325;0.023607;-0.008;0.027304;-0.008
6277;-0.008;-0.021422;0.024549;-0.008;0.027304;-0.008
6278;-0.008;-0.024528;0.025476;-0.008;0.027255;-0.008
6279;-0.008;-0.026276;0.026249;-0.008;0.02561;-0.008
6280;-0.008;-0.026983;0.026309;-0.008;0.024671;-0.008
6281;-0.008;-0.026968;0.026309;-0.008;0.02232;-0.008
6282;-0.008;-0.02619;0.026188;-0.008;0.021581;-0.008
6283;-0.008;-0.024328;0.024964;-0.008;0.018943;-0.008
6284;-0.008;-0.021679;0.023606;-0.008;0.018058;-0.008
6285;-0.008;-0.018382;0.022242;-0.008;0.016012;-0.008
6286;-0.008;-0.014139;0.020853;-0.008;0.01454;-0.008
6287;-0.008;-0.009126;0.019304;-0.008;0.01304;-0.008
6288;-0.008;-0.004157;0.017479;-0.008;0.011679;-0.008
6289;-0.008;0.000186;0.01558;-0.008;0.011028;-0.008
6290;-0.008;0.004573;0.013662;-0.008;0.011028;-0.008
6291;-0.008;0.007999;0.011823;-0.008;0.011028;-0.008
6292;-0.008;0.01012;0.010783;-0.008;0.011028;-0.008
6293;-0.008;0.011;0.010515;-0.008;0.011028;-0.008
6294;-0.008;0.010962;0.009577;-0.008;0.011028;-0.008
6295;-0.008;0.010212;0.009286;-0.008;0.011028;-0.008
6296;-0.008;0.008681;0.008368;-0.008;0.011028;-0.008
6297;-0.008;0.007302;0.008368;-0.008;0.011028;-0.008
6298;-0.008;0.00568;0.008368;-0.008;0.011028;-0.008
6299;-0.008;0.004328;0.008368;-0.008;0.011028;-0.008
6300;-0.008;0.003076;0.008368;-0.008;0.011028;-0.008
6301;-0.008;0.001698;0.008233;-0.008;0.011028;-0.008
6302;-0.008;0.000311;0.007343;-0.008784;0.011028;-0.008
6303;-0.008;-0.000469;0.007309;-0.010021;0.011028;-0.008
6304;-0.008;-0.001399;0.007309;-0.010941;0.011028;-0.008
6305;-0.008;-0.007361;0.007309;-0.011823;0.011028;-0.008
6306;-0.008;-0.008;0.007309;-0.012523;0.011028;-0.008
6307;-0.008;-0.008;0.007309;-0.012985;0.011028;-0.008
6308;-0.008;-0.008;0.007309;-0.012295;0.011028;-0.008
6309;-0.008;-0.008;0.007309;-0.010981;0.011028;-0.008
6310;-0.008;-0.008;0.007309;-0.008755;0.011028;-0.008
6311;-0.008;-0.008;0.007309;-0.005985;0.011028;-0.008
6312;-0.008;-0.008;0.007309;-0.002993;0.011028;-0.008
6313;-0.008;-0.008;0.007309;0.00004;0.011028;-0.008
6314;-0.009821;-0.008;0.007309;0.002633;0.011028;-0.008
6315;-0.010384;-0.008;0.007906;0.005081;0.011028;-0.00876
6316;-0.011448;-0.008;0.008442;0.00707;0.011028;-0.010011
6317;-0.012214;-0.008;0.009589;0.008333;0.011028;-0.010933
6318;-0.01283;-0.008;0.010621;0.009;0.011028;-0.011813
6319;-0.012765;-0.008;0.011501;0.008937;0.011028;-0.01251
6320;-0.011706;-0.008;0.012245;0.008122;0.011028;-0.012989
6321;-0.009913;-0.008;0.013615;0.006894;0.011028;-0.012305
6322;-0.007348;-0.008;0.014483;0.005083;0.011028;-0.011006
6323;-0.004457;-0.008;0.015097;0.002689;0.011028;-0.008793
6324;-0.001424;-0.008;0.015097;0.000618;0.011028;-0.006028
6325;0.001446;-0.008;0.015097;-0.002133;0.011028;-0.003039
6326;0.003929;-0.008;0.015069;-0.004635;0.011028;-0.000006
6327;0.006131;-0.008;0.014092;-0.007245;0.011028;0.002597
6328;0.007827;-0.008;0.01284;-0.00912;0.011028;0.005047
6329;0.008825;-0.008;0.011618;-0.01067;0.011028;0.007041
6330;0.009;-0.008;0.010397;-0.011569;0.011028;0.008317
6331;0.008626;-0.008;0.009175;-0.011914;0.011028;0.009
6332;0.007531;-0.008;0.008013;-0.011135;0.011028;0.008943
6333;0.006024;-0.008;0.008008;-0.010566;0.011028;0.00814
6334;0.00389;-0.008;0.008008;-0.00978;0.011028;0.006918
6335;0.001638;-0.008;0.008008;-0.00869;0.011028;0.005115
6336;-0.000777;-0.008;0.007966;-0.007874;0.011028;0.002721
6337;-0.003399;-0.008;0.00621;-0.006934;0.011028;0.000658
6338;-0.006043;-0.008;0.003671;-0.006074;0.011028;-0.002092
6339;-0.008225;-0.008;0.001291;-0.005266;0.011028;-0.004591
6340;-0.009858;-0.008;-0.001026;-0.004544;0.011028;-0.007188
6341;-0.011074;-0.008;-0.002993;-0.003541;0.011028;-0.009015
6342;-0.01188;-0.008;-0.003457;-0.002749;0.011028;-0.010599
6343;-0.011638;-0.008;-0.004619;-0.001656;0.011028;-0.011479
6344;-0.010941;-0.008;-0.005074;-0.000647;0.011028;-0.011942
6345;-0.010213;-0.008;-0.005708;0.000622;0.011028;-0.011197
6346;-0.009347;-0.008;-0.006369;0.001617;0.011028;-0.010656
6347;-0.008299;-0.008;-0.006799;0.002445;0.011028;-0.009869
6348;-0.007491;-0.008;-0.006799;0.003037;0.011028;-0.00878
6349;-0.006604;-0.008;-0.006226;0.003776;0.011028;-0.007906
6350;-0.005817;-0.008;-0.005088;0.003991;0.011028;-0.00702
6351;-0.00491;-0.008;-0.00385;0.003373;0.011028;-0.006158
6352;-0.004222;-0.008;-0.002432;0.002384;0.011028;-0.005333
6353;-0.003131;-0.008;-0.001319;0.00056;0.011028;-0.004619
6354;-0.002347;-0.008;-0.000376;-0.001867;0.011028;-0.003643
6355;-0.001255;-0.008;-0.000376;-0.004927;0.011028;-0.002847
6356;-0.000221;-0.008;0.001711;-0.008042;0.011028;-0.001759
6357;0.001025;-0.008;0.004337;-0.011063;0.011028;-0.000755
6358;0.001991;-0.008;0.007167;-0.013854;0.011028;0.000515
6359;0.002846;-0.008;0.009673;-0.016362;0.011028;0.001522
6360;0.003219;-0.008;0.012502;-0.018265;0.011028;0.002347
6361;0.003995;-0.008;0.015008;-0.019764;0.011805;0.002997
6362;0.003954;-0.008;0.017808;-0.020759;0.012172;0.003711
6363;0.003008;-0.008;0.020411;-0.021;0.012172;0.004
6364;0.001644;-0.008534;0.02329;-0.021767;0.012172;0.003465
6365;-0.000367;-0.00997;0.02592;-0.022;0.012172;0.002552
6366;-0.002986;-0.0108;0.02899;-0.022;0.012172;0.000753
6367;-0.006224;-0.011716;0.031754;-0.022;0.012172;-0.001626
6368;-0.009283;-0.01243;0.034403;-0.022;0.012172;-0.004621
6369;-0.012126;-0.012956;0.035181;-0.022;0.012307;-0.007707
6370;-0.014825;-0.012434;0.035181;-0.022;0.013214;-0.010759
6371;-0.017273;-0.011282;0.035181;-0.022;0.013234;-0.013528
6372;-0.018891;-0.009309;0.035181;-0.022;0.013234;-0.016074
6373;-0.020203;-0.006628;0.035181;-0.022;0.013234;-0.018109
6374;-0.020943;-0.00373;0.035181;-0.022;0.013234;-0.019615
6375;-0.021127;-0.000697;0.035181;-0.022;0.013234;-0.020686
6376;-0.022;0.002056;0.035181;-0.022771;0.013234;-0.021
6377;-0.022;0.004507;0.035181;-0.023662;0.013234;-0.021655
6378;-0.022;0.006635;0.034449;-0.025491;0.013803;-0.022
6379;-0.022;0.008037;0.034128;-0.026767;0.014295;-0.022
6380;-0.022;0.008974;0.034128;-0.027692;0.014295;-0.022
6381;-0.022;0.009;0.033048;-0.028;0.014295;-0.022
6382;-0.022;0.008411;0.03041;-0.028;0.014295;-0.022
6383;-0.022;0.007276;0.027658;-0.028;0.014295;-0.022
6384;-0.022;0.005624;0.024916;-0.028;0.014295;-0.022
6385;-0.022;0.003316;0.022047;-0.028;0.014295;-0.022
6386;-0.022;0.001237;0.019274;-0.028;0.014295;-0.022
6387;-0.022199;-0.001393;0.016458;-0.028;0.014295;-0.022
6388;-0.023094;-0.003997;0.013587;-0.028581;0.014295;-0.022
6389;-0.024358;-0.006555;0.010658;-0.028865;0.014295;-0.022659
6390;-0.026123;-0.008504;0.007672;-0.028107;0.01358;-0.023538
6391;-0.027139;-0.010129;0.004647;-0.027329;0.01296;-0.02528
6392;-0.027915;-0.011099;0.003235;-0.0258;0.01296;-0.026655
6393;-0.028;-0.011916;0.003235;-0.024056;0.01296;-0.02758
6394;-0.028;-0.011579;0.003235;-0.021873;0.01296;-0.028
6395;-0.028;-0.010974;0.003235;-0.019076;0.012409;-0.028
6396;-0.028;-0.010121;0.003235;-0.016374;0.01158;-0.028
6397;-0.028;-0.009309;0.003235;-0.013783;0.011574;-0.028
6398;-0.028;-0.008219;0.003235;-0.01255;0.011574;-0.028
6399;-0.028028;-0.007433;0.003235;-0.01255;0.011574;-0.028
6400;-0.028961;-0.006545;0.003235;-0.011237;0.011323;-0.028
6401;-0.028565;-0.005725;0.003235;-0.011;0.010227;-0.028469
6402;-0.027911;-0.004991;0.003235;-0.011;0.010187;-0.028929
6403;-0.026699;-0.004095;0.003235;-0.011;0.010187;-0.028155
6404;-0.025116;-0.003089;0.003235;-0.011;0.010187;-0.027503
6405;-0.023323;-0.002319;0.003235;-0.011;0.010187;-0.025969
6406;-0.020729;-0.001245;0.003235;-0.011;0.009144;-0.024235
6407;-0.017905;-0.000216;0.003235;-0.011;0.008801;-0.022199
6408;-0.01533;0.001032;0.003235;-0.011;0.008801;-0.019413
6409;-0.012978;0.002016;0.003235;-0.011;0.008801;-0.016678
6410;-0.01255;0.002825;0.003235;-0.011;0.008801;-0.013989
6411;-0.012155;0.003223;0.003235;-0.011;0.008299;-0.012579
6412;-0.011;0.004;0.003235;-0.011;0.007427;-0.01255
6413;-0.011;0.003951;0.003235;-0.011;0.007414;-0.01141
6414;-0.011;0.002962;0.003235;-0.011;0.007414;-0.011
6415;-0.011;0.001647;0.003235;-0.011;0.007414;-0.011
6416;-0.011;-0.000322;0.003235;-0.011;0.007414;-0.011
6417;-0.011;-0.003008;0.003235;-0.011;0.006138;-0.011
6418;-0.011;-0.006181;0.003466;-0.011;0.006074;-0.011
6419;-0.011;-0.009273;0.005609;-0.011;0.006074;-0.011
6420;-0.011;-0.012092;0.008156;-0.011;0.006074;-0.011
6421;-0.011;-0.014819;0.010336;-0.011;0.006074;-0.011
6422;-0.011;-0.017219;0.011892;-0.011;0.006074;-0.011
6423;-0.011;-0.018806;0.013584;-0.011;0.006074;-0.011
6424;-0.011;-0.020265;0.015275;-0.011;0.006074;-0.011
6425;-0.011;-0.020859;0.016967;-0.011;0.006074;-0.011
6426;-0.011;-0.021017;0.018658;-0.011;0.006074;-0.011
6427;-0.011;-0.022;0.020348;-0.011;0.006432;-0.011
6428;-0.011;-0.022;0.020768;-0.011;0.007996;-0.011
6429;-0.011;-0.022;0.020736;-0.011;0.008564;-0.011
6430;-0.011;-0.022;0.019683;-0.011;0.009453;-0.011
6431;-0.011;-0.022;0.019416;-0.011;0.010247;-0.011
6432;-0.011;-0.022;0.019416;-0.011;0.01088;-0.011
6433;-0.011;-0.022;0.019416;-0.011;0.011943;-0.011
6434;-0.011;-0.022;0.019416;-0.011;0.012293;-0.011
6435;-0.011;-0.022;0.019416;-0.011;0.013639;-0.011
6436;-0.011;-0.022;0.019416;-0.011;0.013962;-0.011
6437;-0.011;-0.022;0.019416;-0.011;0.01508;-0.011
6438;-0.011;-0.022166;0.018865;-0.011;0.015632;-0.011
6439;-0.011;-0.023077;0.017365;-0.011;0.01652;-0.011
6440;-0.011;-0.024296;0.015699;-0.011;0.017314;-0.011
6441;-0.011;-0.026068;0.014088;-0.011;0.017947;-0.011
6442;-0.011;-0.027104;0.012401;-0.011;0.019011;-0.011
6443;-0.011;-0.027897;0.011092;-0.011;0.019427;-0.011
6444;-0.011;-0.028;0.009887;-0.010834;0.02045;-0.011
6445;-0.011;-0.028;0.008835;-0.008174;0.020841;-0.011
6446;-0.011;-0.028;0.007296;-0.005711;0.021863;-0.011
6447;-0.011;-0.028;0.006369;-0.002325;0.022254;-0.011
6448;-0.011;-0.028;0.005493;0.002112;0.023277;-0.011
6449;-0.011;-0.028;0.004231;0.005919;0.023668;-0.011
6450;-0.011;-0.028;0.003484;0.009823;0.02469;-0.011
6451;-0.011;-0.028952;0.002306;0.01279;0.025081;-0.011
6452;-0.011;-0.028601;0.002306;0.014557;0.026104;-0.011
